CustomerKey,First Name,Last Name,Full Name,Age,Gender,DateFirstPurchase,CommuteDistance,Customer City,Customer Country
16880,Edgar,Patel,Edgar Patel,68,Male,2013-10-24,5-10 Miles,Chula Vista,United States
16881,Ruben,Alonso,Ruben Alonso,80,Male,2013-10-28,5-10 Miles,Colma,United States
16882,Robert,Young,Robert Young,56,Male,2013-10-25,5-10 Miles,Milwaukie,United States
16883,Tyler,Davis,Tyler Davis,55,Male,2014-01-05,5-10 Miles,Lakewood,United States
16884,Richard,Miller,Richard Miller,61,Male,2013-04-06,5-10 Miles,Yakima,United States
16885,Garrett,Cook,Garrett Cook,51,Male,2013-03-16,1-2 Miles,Salem,United States
16886,Aidan,Flores,Aidan Flores,61,Male,2013-02-04,5-10 Miles,Portland,United States
16887,Cody,Rivera,Cody Rivera,61,Male,2013-02-20,5-10 Miles,Lemon Grove,United States
16888,Arianna,Hughes,Arianna Hughes,62,Female,2013-02-08,5-10 Miles,El Cajon,United States
16889,Daniel,Rodriguez,Daniel Rodriguez,56,Male,2013-03-10,5-10 Miles,Torrance,United States
16890,Timothy,Reed,Timothy Reed,62,Male,2013-03-14,5-10 Miles,Puyallup,United States
16891,Natalie,Gonzales,Natalie Gonzales,61,Female,2013-11-27,5-10 Miles,National City,United States
16892,Rebecca,Evans,Rebecca Evans,62,Female,2013-10-25,5-10 Miles,Bellflower,United States
16893,Isaac,Howard,Isaac Howard,63,Male,2013-10-17,5-10 Miles,Walla Walla,United States
16894,Abigail,Walker,Abigail Walker,46,Female,2013-03-07,5-10 Miles,Salem,United States
16895,Chloe,Gonzales,Chloe Gonzales,64,Female,2013-03-19,1-2 Miles,Lemon Grove,United States
16896,Natalie,Perez,Natalie Perez,63,Female,2013-03-16,5-10 Miles,El Cajon,United States
16897,Lauren,Torres,Lauren Torres,58,Female,2013-03-01,5-10 Miles,Los Angeles,United States
16898,Angel,Reed,Angel Reed,58,Male,2013-03-26,5-10 Miles,West Covina,United States
16899,Whitney,Sanchez,Whitney Sanchez,78,Female,2013-06-16,2-5 Miles,Burien,United States
16900,Miguel,Jones,Miguel Jones,78,Male,2013-08-17,5-10 Miles,San Diego,United States
16901,Ricky,Munoz,Ricky Munoz,78,Male,2013-09-25,2-5 Miles,Concord,United States
16902,Shawn,She,Shawn She,77,Male,2013-05-23,5-10 Miles,Burnaby,Canada
16903,Ian,Wright,Ian Wright,77,Male,2013-11-12,5-10 Miles,Santa Cruz,United States
16904,Arianna,Bailey,Arianna Bailey,77,Female,2013-10-10,5-10 Miles,Grossmont,United States
16905,Janet,Stewart,Janet Stewart,78,Female,2013-08-03,2-5 Miles,Imperial Beach,United States
16906,Brittany,Flores,Brittany Flores,77,Female,2013-08-10,2-5 Miles,Oak Bay,Canada
16907,Sarah,Hall,Sarah Hall,77,Female,2013-10-25,5-10 Miles,National City,United States
16908,Kristi,Patel,Kristi Patel,77,Female,2013-10-06,5-10 Miles,Burien,United States
16909,Chloe,Walker,Chloe Walker,76,Female,2013-10-27,5-10 Miles,Long Beach,United States
16910,Ryan,Diaz,Ryan Diaz,77,Male,2013-02-13,5-10 Miles,Cliffside,Canada
16911,Caleb,Patterson,Caleb Patterson,76,Male,2013-09-11,5-10 Miles,Everett,United States
16912,Dalton,Patterson,Dalton Patterson,76,Male,2013-11-26,1-2 Miles,Olympia,United States
16913,Marcus,Flores,Marcus Flores,75,Male,2013-08-23,5-10 Miles,Salem,United States
16914,Alexandra,Campbell,Alexandra Campbell,47,Female,2013-11-28,0-1 Miles,Puyallup,United States
16915,Mason,Phillips,Mason Phillips,42,Male,2013-11-28,0-1 Miles,Walla Walla,United States
16916,Cheryl,Dominguez,Cheryl Dominguez,48,Female,2013-11-13,1-2 Miles,Bluffton,United States
16917,Brett,Subram,Brett Subram,48,Male,2013-12-09,0-1 Miles,Beverly Hills,United States
16918,Alexandria,Cox,Alexandria Cox,36,Female,2014-01-16,5-10 Miles,Tacoma,United States
16919,Kaitlin,Sullivan,Kaitlin Sullivan,71,Female,2013-04-18,1-2 Miles,Rhodes,Australia
16920,Eduardo,Stewart,Eduardo Stewart,37,Male,2013-03-24,1-2 Miles,Torrance,United States
16921,Edwin,Jai,Edwin Jai,37,Male,2013-05-13,5-10 Miles,Calgary,Canada
16922,Emma,Jackson,Emma Jackson,38,Female,2014-01-22,5-10 Miles,Bellingham,United States
16923,Connor,Gonzales,Connor Gonzales,37,Male,2013-12-06,5-10 Miles,Kirkland,United States
16924,Julia,Price,Julia Price,37,Female,2013-04-21,1-2 Miles,Concord,United States
16925,Spencer,Patterson,Spencer Patterson,37,Male,2013-04-09,1-2 Miles,Daly City,United States
16926,Rodney,Sanz,Rodney Sanz,71,Male,2013-05-13,5-10 Miles,Hawthorne,Australia
16927,Rebekah,Gonzalez,Rebekah Gonzalez,71,Female,2013-02-17,5-10 Miles,St. Leonards,Australia
16928,Bryan,Stewart,Bryan Stewart,58,Male,2011-02-17,5-10 Miles,Goulburn,Australia
16929,Savannah,Scott,Savannah Scott,70,Female,2011-02-14,5-10 Miles,Hobart,Australia
16930,Kristen,Zhao,Kristen Zhao,68,Female,2013-04-02,5-10 Miles,Newcastle,Australia
16931,Dalton,Lee,Dalton Lee,68,Male,2011-02-18,5-10 Miles,Brisbane,Australia
16932,Adam,King,Adam King,53,Male,2013-06-29,0-1 Miles,Billericay,United Kingdom
16933,Donald,Arun,Donald Arun,48,Male,2013-09-20,0-1 Miles,Billericay,United Kingdom
16934,Michele,Vazquez,Michele Vazquez,48,Female,2013-09-25,0-1 Miles,London,United Kingdom
16935,Bruce,Perez,Bruce Perez,54,Male,2013-07-09,0-1 Miles,Maidenhead,United Kingdom
16936,Alice,Serventi,Alice Serventi,79,Female,2013-02-18,0-1 Miles,Paris La Defense,France
16937,Craig,Rubio,Craig Rubio,48,Male,2012-12-16,0-1 Miles,Croix,France
16938,Abigail,Williams,Abigail Williams,58,Female,2012-05-11,0-1 Miles,Newcastle upon Tyne,United Kingdom
16939,Bailey,Evans,Bailey Evans,53,Female,2013-08-22,0-1 Miles,Erlangen,Germany
16940,Jenny,Zeng,Jenny Zeng,53,Female,2012-08-12,0-1 Miles,Paderborn,Germany
16941,Amy,Yang,Amy Yang,48,Female,2013-12-07,0-1 Miles,Sulzbach Taunus,Germany
16942,Kaitlyn,Bennett,Kaitlyn Bennett,62,Female,2012-01-01,0-1 Miles,Bobigny,France
16943,Veronica,Garcia,Veronica Garcia,72,Female,2013-07-02,0-1 Miles,Darmstadt,Germany
16944,Alejandro,Raji,Alejandro Raji,78,Male,2012-08-01,0-1 Miles,Paderborn,Germany
16945,Brianna,Kelly,Brianna Kelly,78,Female,2012-05-27,0-1 Miles,Gateshead,United Kingdom
16946,Teresa,Diaz,Teresa Diaz,77,Female,2012-06-01,0-1 Miles,York,United Kingdom
16947,Savannah,Stewart,Savannah Stewart,40,Female,2013-04-16,2-5 Miles,Santa Cruz,United States
16948,Emma,Lee,Emma Lee,40,Female,2013-04-04,0-1 Miles,Shawnee,Canada
16949,Luis,Flores,Luis Flores,40,Male,2013-04-20,2-5 Miles,Lemon Grove,United States
16950,Connor,Edwards,Connor Edwards,45,Male,2013-04-30,0-1 Miles,Metchosin,Canada
16951,Cassidy,Bennett,Cassidy Bennett,45,Female,2013-04-03,2-5 Miles,Everett,United States
16952,Thomas,Martin,Thomas Martin,40,Male,2013-05-29,2-5 Miles,Newton,Canada
16953,Paige,Ward,Paige Ward,45,Female,2013-02-02,2-5 Miles,El Cajon,United States
16954,Fernando,Davis,Fernando Davis,46,Male,2014-01-12,2-5 Miles,Bellingham,United States
16955,Nathaniel,Bradley,Nathaniel Bradley,46,Male,2013-06-28,2-5 Miles,Metchosin,Canada
16956,Austin,Flores,Austin Flores,41,Male,2013-04-11,2-5 Miles,Yakima,United States
16957,Seth,Wilson,Seth Wilson,46,Male,2013-12-21,0-1 Miles,Tacoma,United States
16958,Pedro,Torres,Pedro Torres,39,Male,2013-02-11,2-5 Miles,Cliffside,Canada
16959,Carson,Foster,Carson Foster,45,Male,2013-03-07,2-5 Miles,Royal Oak,Canada
16960,Paige,Gray,Paige Gray,44,Female,2013-10-01,2-5 Miles,Lebanon,United States
16961,Faith,Perry,Faith Perry,39,Female,2013-10-30,0-1 Miles,Colma,United States
16962,Zachary,Coleman,Zachary Coleman,46,Male,2014-01-19,0-1 Miles,Fremont,United States
16963,Faith,Hughes,Faith Hughes,41,Female,2013-04-02,0-1 Miles,Mill Valley,United States
16964,Gavin,Wood,Gavin Wood,47,Male,2013-02-01,0-1 Miles,Langford,Canada
16965,Kristi,Romero,Kristi Romero,48,Female,2013-03-18,0-1 Miles,Chula Vista,United States
16966,Amanda,Diaz,Amanda Diaz,49,Female,2013-12-17,10+ Miles,Lincoln Acres,United States
16967,Noah,Hernandez,Noah Hernandez,46,Male,2013-11-10,2-5 Miles,Oregon City,United States
16968,Ian,Griffin,Ian Griffin,46,Male,2013-11-18,0-1 Miles,San Diego,United States
16969,Jackson,Turner,Jackson Turner,45,Male,2013-11-17,0-1 Miles,Santa Monica,United States
16970,Katherine,Foster,Katherine Foster,43,Female,2013-04-12,2-5 Miles,Redmond,United States
16971,Alexia,Bryant,Alexia Bryant,48,Female,2013-06-25,0-1 Miles,Issaquah,United States
16972,Lucas,Hernandez,Lucas Hernandez,38,Male,2013-04-12,2-5 Miles,Lake Oswego,United States
16973,Katherine,Collins,Katherine Collins,49,Female,2013-04-16,2-5 Miles,Bellflower,United States
16974,Paige,Rivera,Paige Rivera,43,Female,2013-04-09,2-5 Miles,Burien,United States
16975,Benjamin,Lee,Benjamin Lee,50,Male,2013-09-06,2-5 Miles,Salem,United States
16976,Sandra,Xu,Sandra Xu,50,Female,2013-03-31,0-1 Miles,Berkeley,United States
16977,Noah,Adams,Noah Adams,49,Male,2013-05-08,2-5 Miles,El Cajon,United States
16978,Jeremy,Rivera,Jeremy Rivera,50,Male,2013-03-12,0-1 Miles,Tacoma,United States
16979,Kaitlyn,Rogers,Kaitlyn Rogers,49,Female,2013-11-13,2-5 Miles,Lincoln Acres,United States
16980,Jill,Moore,Jill Moore,50,Female,2013-04-11,2-5 Miles,Tacoma,United States
16981,Hunter,Simmons,Hunter Simmons,46,Male,2013-11-17,0-1 Miles,Lake Oswego,United States
16982,Jillian,Lopez,Jillian Lopez,41,Female,2013-01-28,0-1 Miles,Beverly Hills,United States
16983,Gabriel,Collins,Gabriel Collins,47,Male,2013-11-23,0-1 Miles,Woodland Hills,United States
16984,Rodney,Moreno,Rodney Moreno,45,Male,2013-05-15,2-5 Miles,Concord,United States
16985,Adam,Li,Adam Li,45,Male,2013-08-25,2-5 Miles,Oregon City,United States
16986,Sara,Adams,Sara Adams,51,Female,2013-07-03,2-5 Miles,Milwaukie,United States
16987,Miguel,Clark,Miguel Clark,51,Male,2013-08-13,2-5 Miles,Port Hammond,Canada
16988,Brian,Bailey,Brian Bailey,45,Male,2013-12-01,0-1 Miles,Oakland,United States
16989,Emma,Richardson,Emma Richardson,45,Female,2013-11-26,2-5 Miles,Everett,United States
16990,Zachary,Griffin,Zachary Griffin,50,Male,2013-06-27,0-1 Miles,San Diego,United States
16991,Brianna,Henderson,Brianna Henderson,51,Female,2013-03-21,2-5 Miles,Edmonds,United States
16992,Lucas,Watson,Lucas Watson,40,Male,2013-03-31,2-5 Miles,Chula Vista,United States
16993,Russell,Rai,Russell Rai,46,Male,2013-06-25,5-10 Miles,Beaverton,United States
16994,Deanna,Torres,Deanna Torres,52,Female,2013-08-31,2-5 Miles,Concord,United States
16995,Taylor,Hall,Taylor Hall,51,Female,2013-06-11,5-10 Miles,Shawnee,Canada
16996,Destiny,Walker,Destiny Walker,51,Female,2013-06-15,2-5 Miles,Royal Oak,Canada
16997,Natalie,Allen,Natalie Allen,52,Female,2013-05-19,0-1 Miles,Santa Monica,United States
16998,Jennifer,Lopez,Jennifer Lopez,46,Female,2013-05-18,0-1 Miles,Bremerton,United States
16999,Chloe,Kelly,Chloe Kelly,46,Female,2013-05-12,0-1 Miles,West Covina,United States
17000,Miranda,Henderson,Miranda Henderson,53,Female,2013-11-12,2-5 Miles,Chula Vista,United States
17001,Ashley,Moore,Ashley Moore,52,Female,2013-11-07,0-1 Miles,Sedro Woolley,United States
17002,Dylan,Martin,Dylan Martin,47,Male,2013-11-18,2-5 Miles,Oregon City,United States
17003,Joanna,Dominguez,Joanna Dominguez,52,Female,2013-10-29,0-1 Miles,Berkeley,United States
17004,Krista,Torres,Krista Torres,42,Female,2013-11-01,2-5 Miles,Beverly Hills,United States
17005,Priscilla,Anand,Priscilla Anand,53,Female,2013-11-21,0-1 Miles,Chula Vista,United States
17006,Hunter,Williams,Hunter Williams,53,Male,2013-11-22,0-1 Miles,Woodburn,United States
17007,Samuel,Hayes,Samuel Hayes,48,Male,2013-11-11,2-5 Miles,Daly City,United States
17008,Connor,Turner,Connor Turner,48,Male,2013-11-15,2-5 Miles,National City,United States
17009,Wyatt,Butler,Wyatt Butler,47,Male,2013-11-08,2-5 Miles,National City,United States
17010,Brianna,James,Brianna James,48,Female,2013-11-15,2-5 Miles,San Gabriel,United States
17011,Sara,Hill,Sara Hill,42,Female,2013-05-08,2-5 Miles,Spring Valley,United States
17012,Joan,Collins,Joan Collins,52,Female,2013-05-25,2-5 Miles,Lakewood,United States
17013,Gabriella,Mitchell,Gabriella Mitchell,54,Female,2013-11-18,0-1 Miles,Salem,United States
17014,Michael,Harris,Michael Harris,48,Male,2013-02-11,2-5 Miles,Santa Cruz,United States
17015,Kelly,Patterson,Kelly Patterson,54,Female,2013-05-03,2-5 Miles,Tacoma,United States
17016,Hailey,Hughes,Hailey Hughes,53,Female,2013-02-16,2-5 Miles,San Francisco,United States
17017,Jeremiah,Jones,Jeremiah Jones,54,Male,2013-11-28,0-1 Miles,Puyallup,United States
17018,Mandy,Guo,Mandy Guo,49,Female,2013-05-09,2-5 Miles,Cedar Park,United States
17019,Andrea,Hall,Andrea Hall,44,Female,2013-11-30,2-5 Miles,Beaverton,United States
17020,Ashley,Bryant,Ashley Bryant,54,Female,2013-05-02,2-5 Miles,Edmonds,United States
17021,Nicole,Reed,Nicole Reed,54,Female,2013-05-21,2-5 Miles,La Jolla,United States
17022,Karen,Morgan,Karen Morgan,49,Female,2013-05-29,2-5 Miles,San Gabriel,United States
17023,Jeremiah,Harris,Jeremiah Harris,50,Male,2013-06-12,0-1 Miles,Victoria,Canada
17024,Jacqueline,Diaz,Jacqueline Diaz,55,Female,2013-05-09,0-1 Miles,Lemon Grove,United States
17025,Ryan,Taylor,Ryan Taylor,49,Male,2013-07-15,2-5 Miles,Haney,Canada
17026,Jordan,Li,Jordan Li,48,Male,2013-02-28,0-1 Miles,Port Hammond,Canada
17027,Brianna,Taylor,Brianna Taylor,49,Female,2013-02-02,0-1 Miles,Westminster,Canada
17028,Grace,Richardson,Grace Richardson,44,Female,2013-05-20,2-5 Miles,Renton,United States
17029,Suzanne,Xu,Suzanne Xu,44,Female,2013-05-27,0-1 Miles,Burbank,United States
17030,Emily,Russell,Emily Russell,51,Female,2013-05-06,2-5 Miles,Los Angeles,United States
17031,Grace,Thomas,Grace Thomas,56,Female,2013-04-09,2-5 Miles,Fremont,United States
17032,Alexandria,Flores,Alexandria Flores,56,Female,2013-10-13,2-5 Miles,Burbank,United States
17033,Carson,Long,Carson Long,51,Male,2013-04-13,2-5 Miles,Chula Vista,United States
17034,Lauren,Clark,Lauren Clark,57,Female,2013-07-28,2-5 Miles,Metchosin,Canada
17035,Jordan,Flores,Jordan Flores,56,Male,2013-02-15,2-5 Miles,Yakima,United States
17036,Savannah,Perez,Savannah Perez,51,Female,2013-02-20,10+ Miles,Cliffside,Canada
17037,Kenneth,Nath,Kenneth Nath,56,Male,2013-09-04,0-1 Miles,Cliffside,Canada
17038,Ernest,Wang,Ernest Wang,57,Male,2013-11-02,0-1 Miles,Coronado,United States
17039,Ariana,Watson,Ariana Watson,58,Female,2013-05-06,2-5 Miles,Long Beach,United States
17040,Adam,Henderson,Adam Henderson,52,Male,2013-05-26,0-1 Miles,Everett,United States
17041,Connor,Perry,Connor Perry,58,Male,2013-05-21,2-5 Miles,Olympia,United States
17042,Tyler,Jackson,Tyler Jackson,46,Male,2013-05-27,2-5 Miles,Tacoma,United States
17043,Isabella,Bennett,Isabella Bennett,47,Female,2013-05-02,2-5 Miles,Marysville,United States
17044,Ana,Hayes,Ana Hayes,57,Female,2013-09-14,0-1 Miles,Renton,United States
17045,Derek,Goel,Derek Goel,41,Male,2011-02-19,0-1 Miles,Melbourne,Australia
17046,Preston,Sai,Preston Sai,46,Male,2011-02-21,0-1 Miles,Newcastle,Australia
17047,Kendra,Rubio,Kendra Rubio,41,Female,2011-02-02,0-1 Miles,Caloundra,Australia
17048,Natasha,Gutierrez,Natasha Gutierrez,35,Female,2011-02-20,0-1 Miles,Darlinghurst,Australia
17049,Krystal,Lu,Krystal Lu,47,Female,2011-02-27,0-1 Miles,Goulburn,Australia
17050,Cristina,Xie,Cristina Xie,45,Female,2011-02-24,0-1 Miles,South Melbourne,Australia
17051,Jessie,Ortega,Jessie Ortega,48,Female,2011-02-03,0-1 Miles,Brisbane,Australia
17052,Rafael,Nara,Rafael Nara,42,Male,2013-04-20,10+ Miles,Darlinghurst,Australia
17053,Deanna,Raman,Deanna Raman,47,Female,2013-05-23,10+ Miles,South Melbourne,Australia
17054,Shawn,Raje,Shawn Raje,43,Male,2013-05-28,10+ Miles,Newcastle,Australia
17055,Willie,She,Willie She,35,Male,2011-03-04,1-2 Miles,Darlinghurst,Australia
17056,Shaun,Lal,Shaun Lal,46,Male,2011-03-22,2-5 Miles,Lavender Bay,Australia
17057,Tasha,Raji,Tasha Raji,46,Female,2013-04-17,5-10 Miles,Malabar,Australia
17058,Destiny,Lee,Destiny Lee,48,Female,2013-08-12,10+ Miles,Hervey Bay,Australia
17059,Louis,Chen,Louis Chen,43,Male,2013-06-11,10+ Miles,Port Macquarie,Australia
17060,Gerald,Sanz,Gerald Sanz,49,Male,2013-07-14,0-1 Miles,Brisbane,Australia
17061,Brandi,Alonso,Brandi Alonso,43,Female,2013-07-13,0-1 Miles,Silverwater,Australia
17062,Christy,Lu,Christy Lu,48,Female,2013-01-29,0-1 Miles,Goulburn,Australia
17063,Jaclyn,Wang,Jaclyn Wang,50,Female,2013-02-21,0-1 Miles,Silverwater,Australia
17064,Stephanie,Gray,Stephanie Gray,44,Female,2011-03-14,2-5 Miles,Port Macquarie,Australia
17065,Cedric,Chen,Cedric Chen,39,Male,2011-03-06,2-5 Miles,Gold Coast,Australia
17066,Lori,Serrano,Lori Serrano,51,Female,2013-08-05,0-1 Miles,Rockhampton,Australia
17067,Adrienne,Alvarez,Adrienne Alvarez,45,Female,2013-08-26,5-10 Miles,Sunbury,Australia
17068,Thomas,Smith,Thomas Smith,47,Male,2013-06-29,5-10 Miles,Hervey Bay,Australia
17069,Christy,Zheng,Christy Zheng,42,Female,2011-03-12,0-1 Miles,Port Macquarie,Australia
17070,Margaret,Huang,Margaret Huang,42,Female,2013-02-12,0-1 Miles,Sydney,Australia
17071,Tammy,Raji,Tammy Raji,51,Female,2011-03-02,5-10 Miles,North Sydney,Australia
17072,Kaitlin,Kapoor,Kaitlin Kapoor,52,Female,2013-10-21,0-1 Miles,Lavender Bay,Australia
17073,Jonathon,Carlson,Jonathon Carlson,52,Male,2013-08-03,5-10 Miles,Hobart,Australia
17074,Ruben,Malhotra,Ruben Malhotra,52,Male,2013-01-30,0-1 Miles,Seaford,Australia
17075,Aimee,Guo,Aimee Guo,51,Female,2013-08-18,10+ Miles,Coffs Harbour,Australia
17076,Neil,Serrano,Neil Serrano,47,Male,2013-08-10,5-10 Miles,Cranbourne,Australia
17077,Ronald,Raman,Ronald Raman,53,Male,2013-03-02,0-1 Miles,Lane Cove,Australia
17078,Jenny,Zhu,Jenny Zhu,52,Female,2013-02-04,5-10 Miles,Darlinghurst,Australia
17079,Tracy,Rai,Tracy Rai,53,Female,2011-03-22,0-1 Miles,Sunbury,Australia
17080,Katelyn,Peterson,Katelyn Peterson,37,Female,2012-01-26,2-5 Miles,Versailles,France
17081,Jennifer,Murphy,Jennifer Murphy,36,Female,2013-07-07,0-1 Miles,Lille,France
17082,Morgan,Smith,Morgan Smith,42,Female,2012-08-18,2-5 Miles,Hamburg,Germany
17083,Priscilla,Raje,Priscilla Raje,36,Female,2013-03-27,2-5 Miles,Paderborn,Germany
17084,Byron,Serrano,Byron Serrano,35,Male,2013-10-08,1-2 Miles,Lille,France
17085,Edwin,Deng,Edwin Deng,42,Male,2012-06-13,0-1 Miles,Stoke-on-Trent,United Kingdom
17086,Xavier,Anderson,Xavier Anderson,42,Male,2012-08-14,1-2 Miles,Bottrop,Germany
17087,Jésus,Dominguez,Jésus Dominguez,44,Male,2013-07-20,0-1 Miles,London,United Kingdom
17088,Wayne,Yuan,Wayne Yuan,43,Male,2013-07-20,1-2 Miles,Paris,France
17089,Crystal,Zhu,Crystal Zhu,43,Female,2013-06-08,0-1 Miles,Hamburg,Germany
17090,Leslie,Alvarez,Leslie Alvarez,43,Female,2013-10-15,1-2 Miles,Bonn,Germany
17091,Tammy,Patel,Tammy Patel,44,Female,2013-12-19,0-1 Miles,Duesseldorf,Germany
17092,Devon,Beck,Devon Beck,42,Male,2013-02-09,1-2 Miles,Berlin,Germany
17093,Seth,Sanchez,Seth Sanchez,42,Male,2012-08-21,0-1 Miles,Paderborn,Germany
17094,Julio,Dominguez,Julio Dominguez,42,Male,2012-06-22,1-2 Miles,London,United Kingdom
17095,Logan,Garcia,Logan Garcia,44,Male,2012-01-03,0-1 Miles,Versailles,France
17096,Samantha,Bennett,Samantha Bennett,43,Female,2012-08-24,0-1 Miles,Hof,Germany
17097,Deanna,Kapoor,Deanna Kapoor,44,Female,2012-06-05,1-2 Miles,Watford,United Kingdom
17098,Willie,Shan,Willie Shan,44,Male,2012-06-05,1-2 Miles,Wokingham,United Kingdom
17099,Joel,Fernandez,Joel Fernandez,43,Male,2012-02-22,1-2 Miles,Sèvres,France
17100,Vincent,Wang,Vincent Wang,44,Male,2013-09-23,2-5 Miles,Paderborn,Germany
17101,Shannon,Gutierrez,Shannon Gutierrez,43,Male,2013-03-19,2-5 Miles,London,United Kingdom
17102,Andres,Goel,Andres Goel,43,Male,2013-03-12,2-5 Miles,Sulzbach Taunus,Germany
17103,Franklin,Xu,Franklin Xu,43,Male,2012-08-13,1-2 Miles,Berlin,Germany
17104,Clifford,Rodriguez,Clifford Rodriguez,38,Male,2013-03-29,0-1 Miles,München,Germany
17105,Madison,Walker,Madison Walker,44,Female,2013-02-09,1-2 Miles,Runcorn,United Kingdom
17106,Gina,Jiménez,Gina Jiménez,45,Female,2013-10-03,1-2 Miles,Pantin,France
17107,Priscilla,Yuan,Priscilla Yuan,45,Female,2012-08-24,1-2 Miles,Werne,Germany
17108,Susan,Xu,Susan Xu,44,Female,2013-09-04,0-1 Miles,Verrieres Le Buisson,France
17109,Sydney,Wilson,Sydney Wilson,45,Female,2012-03-28,2-5 Miles,Versailles,France
17110,Meredith,Garcia,Meredith Garcia,44,Female,2013-03-31,2-5 Miles,Oxon,United Kingdom
17111,Jenny,Chande,Jenny Chande,46,Female,2013-02-23,0-1 Miles,Berlin,Germany
17112,Janet,Jimenez,Janet Jimenez,45,Female,2013-07-18,0-1 Miles,Gateshead,United Kingdom
17113,Clarence,Pal,Clarence Pal,45,Male,2013-08-19,0-1 Miles,Offenbach,Germany
17114,Jarrod,Mehta,Jarrod Mehta,39,Male,2012-08-21,1-2 Miles,Sulzbach Taunus,Germany
17115,Karen,Xu,Karen Xu,45,Female,2012-06-27,0-1 Miles,Esher-Molesey,United Kingdom
17116,Alison,Nath,Alison Nath,36,Female,2013-07-10,1-2 Miles,Cliffside,Canada
17117,Lydia,Prasad,Lydia Prasad,42,Female,2013-11-09,0-1 Miles,Colma,United States
17118,Sara,Blue,Sara Blue,41,Female,2013-05-23,1-2 Miles,Bremerton,United States
17119,Isabella,Harris,Isabella Harris,41,Female,2013-02-24,0-1 Miles,Shawnee,Canada
17120,Michele,Raje,Michele Raje,50,Female,2013-05-22,1-2 Miles,Clay,United States
17121,Lucas,Bryant,Lucas Bryant,44,Male,2013-05-28,1-2 Miles,Seattle,United States
17122,Gabrielle,Gonzalez,Gabrielle Gonzalez,50,Female,2013-04-05,0-1 Miles,Bellflower,United States
17123,Pedro,Romero,Pedro Romero,62,Male,2013-06-16,2-5 Miles,Colma,United States
